FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2021-03-25,SkyWest Airlines Inc.,PDX,SEA,False,False,1130,1127.0,0.0,-3.0,1226.0,0.0,33.0,62.0,59.0,129.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4053,OO,20304,OO,N265SY,4053,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,-1.0,1100-1159,18.0,1145.0,1218.0,8.0,1232,-6.0,0.0,-1.0,1200-1259,1,0.0
2021-03-25,SkyWest Airlines Inc.,SEA,PDX,False,False,941,939.0,0.0,-2.0,1036.0,0.0,36.0,59.0,57.0,129.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4053,OO,20304,OO,N265SY,4053,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,0.0,-1.0,0900-0959,19.0,958.0,1034.0,2.0,1040,-4.0,0.0,-1.0,1000-1059,1,0.0
2021-03-25,SkyWest Airlines Inc.,SLC,OAK,False,False,825,823.0,0.0,-2.0,914.0,0.0,88.0,129.0,111.0,588.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4063,OO,20304,OO,N603CZ,4063,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,13796,1379608,32457,"Oakland, CA",CA,6,California,91,0.0,-1.0,0800-0859,17.0,840.0,908.0,6.0,934,-20.0,0.0,-2.0,0900-0959,3,0.0
2021-03-25,SkyWest Airlines Inc.,CLE,MSP,False,False,830,827.0,0.0,-3.0,918.0,0.0,99.0,130.0,111.0,622.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4073,OO,20304,OO,N804SK,4073,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,0.0,-1.0,0800-0859,8.0,835.0,914.0,4.0,940,-22.0,0.0,-2.0,0900-0959,3,0.0
2021-03-25,SkyWest Airlines Inc.,PHX,LAX,False,False,1959,1956.0,0.0,-3.0,2116.0,0.0,62.0,96.0,80.0,370.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4077,OO,20304,OO,N272SY,4077,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,1900-1959,11.0,2007.0,2109.0,7.0,2135,-19.0,0.0,-2.0,2100-2159,2,0.0
2021-03-25,SkyWest Airlines Inc.,DLH,MSP,False,False,1750,1743.0,0.0,-7.0,1835.0,0.0,35.0,72.0,52.0,144.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4080,OO,20304,OO,N840SK,4080,11337,1133705,31337,"Duluth, MN",MN,27,Minnesota,63,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,0.0,-1.0,1700-1759,14.0,1757.0,1832.0,3.0,1902,-27.0,0.0,-2.0,1900-1959,1,0.0
2021-03-25,SkyWest Airlines Inc.,BNA,DTW,False,False,1515,1514.0,0.0,-1.0,1800.0,0.0,65.0,106.0,106.0,456.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4086,OO,20304,OO,N692CA,4086,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1500-1559,34.0,1548.0,1753.0,7.0,1801,-1.0,0.0,-1.0,1800-1859,2,0.0
2021-03-25,SkyWest Airlines Inc.,DTW,BNA,False,False,1230,1230.0,0.0,0.0,1304.0,0.0,73.0,97.0,94.0,456.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4086,OO,20304,OO,N692CA,4086,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,0.0,1200-1259,16.0,1246.0,1259.0,5.0,1307,-3.0,0.0,-1.0,1300-1359,2,0.0
2021-03-25,SkyWest Airlines Inc.,PHX,LAX,False,False,1720,1720.0,0.0,0.0,1848.0,0.0,61.0,93.0,88.0,370.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4095,OO,20304,OO,N300SY,4095,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,0.0,1700-1759,14.0,1734.0,1835.0,13.0,1853,-5.0,0.0,-1.0,1800-1859,2,0.0
2021-03-25,SkyWest Airlines Inc.,MSP,GFK,False,False,1040,1036.0,0.0,-4.0,1144.0,0.0,48.0,85.0,68.0,284.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4099,OO,20304,OO,N834SK,4099,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11898,1189802,31898,"Grand Forks, ND",ND,38,North Dakota,66,0.0,-1.0,1000-1059,17.0,1053.0,1141.0,3.0,1205,-21.0,0.0,-2.0,1200-1259,2,0.0
2021-03-25,SkyWest Airlines Inc.,PHX,LAX,False,False,1337,1330.0,0.0,-7.0,1507.0,0.0,63.0,92.0,97.0,370.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4102,OO,20304,OO,N290SY,4102,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,1300-1359,20.0,1350.0,1453.0,14.0,1509,-2.0,0.0,-1.0,1500-1559,2,0.0
2021-03-25,SkyWest Airlines Inc.,SEA,MFR,False,False,2125,2123.0,0.0,-2.0,2223.0,0.0,49.0,89.0,60.0,352.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4116,OO,20304,OO,N286SY,4116,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,13264,1326403,33264,"Medford, OR",OR,41,Oregon,92,0.0,-1.0,2100-2159,9.0,2132.0,2221.0,2.0,2254,-31.0,0.0,-2.0,2200-2259,2,0.0
2021-03-25,SkyWest Airlines Inc.,SLC,OMA,False,False,2100,2056.0,0.0,-4.0,1.0,0.0,109.0,135.0,125.0,840.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4125,OO,20304,OO,N293SY,4125,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,13871,1387102,33316,"Omaha, NE",NE,31,Nebraska,65,0.0,-1.0,2100-2159,13.0,2109.0,2358.0,3.0,15,-14.0,0.0,-1.0,0001-0559,4,0.0
2021-03-25,SkyWest Airlines Inc.,LAX,BZN,False,False,1202,1201.0,0.0,-1.0,1525.0,0.0,131.0,158.0,144.0,902.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4136,OO,20304,OO,N292SY,4136,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,10849,1084907,30849,"Bozeman, MT",MT,30,Montana,84,0.0,-1.0,1200-1259,11.0,1212.0,1523.0,2.0,1540,-15.0,0.0,-1.0,1500-1559,4,0.0
2021-03-25,SkyWest Airlines Inc.,LAX,LAS,False,False,917,912.0,0.0,-5.0,1027.0,0.0,46.0,78.0,75.0,236.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4146,OO,20304,OO,N287SY,4146,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,-1.0,0900-0959,21.0,933.0,1019.0,8.0,1035,-8.0,0.0,-1.0,1000-1059,1,0.0
2021-03-25,SkyWest Airlines Inc.,ONT,SLC,False,False,1025,1020.0,0.0,-5.0,1301.0,0.0,87.0,107.0,101.0,558.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4152,OO,20304,OO,N293SY,4152,13891,1389101,32575,"Ontario, CA",CA,6,California,91,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,0.0,-1.0,1000-1059,8.0,1028.0,1255.0,6.0,1312,-11.0,0.0,-1.0,1300-1359,3,0.0
2021-03-25,SkyWest Airlines Inc.,SLC,ONT,False,False,830,830.0,0.0,0.0,923.0,0.0,87.0,122.0,113.0,558.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4152,OO,20304,OO,N293SY,4152,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,13891,1389101,32575,"Ontario, CA",CA,6,California,91,0.0,0.0,0800-0859,23.0,853.0,920.0,3.0,932,-9.0,0.0,-1.0,0900-0959,3,0.0
2021-03-25,SkyWest Airlines Inc.,MSP,CLT,False,False,1805,1802.0,0.0,-3.0,2141.0,0.0,138.0,171.0,159.0,930.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4162,OO,20304,OO,N246SY,4162,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,0.0,-1.0,1800-1859,15.0,1817.0,2135.0,6.0,2156,-15.0,0.0,-1.0,2100-2159,4,0.0
2021-03-25,SkyWest Airlines Inc.,GJT,SLC,False,False,1830,1820.0,0.0,-10.0,1924.0,0.0,41.0,75.0,64.0,216.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4228,OO,20304,OO,N919EV,4228,11921,1192102,31921,"Grand Junction, CO",CO,8,Colorado,82,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,0.0,-1.0,1800-1859,16.0,1836.0,1917.0,7.0,1945,-21.0,0.0,-2.0,1900-1959,1,0.0
2021-03-25,SkyWest Airlines Inc.,SLC,GJT,False,False,1559,1555.0,0.0,-4.0,1657.0,0.0,41.0,61.0,62.0,216.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4228,OO,20304,OO,N919EV,4228,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,11921,1192102,31921,"Grand Junction, CO",CO,8,Colorado,82,0.0,-1.0,1500-1559,17.0,1612.0,1653.0,4.0,1700,-3.0,0.0,-1.0,1700-1759,1,0.0
2021-03-25,SkyWest Airlines Inc.,INL,MSP,False,False,1055,1050.0,0.0,-5.0,1147.0,0.0,48.0,67.0,57.0,255.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4232,OO,20304,OO,N922EV,4232,12343,1234305,32343,"International Falls, MN",MN,27,Minnesota,63,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,0.0,-1.0,1000-1059,5.0,1055.0,1143.0,4.0,1202,-15.0,0.0,-1.0,1200-1259,2,0.0
2021-03-25,SkyWest Airlines Inc.,SGU,SLC,False,False,900,853.0,0.0,-7.0,1016.0,1.0,45.0,75.0,83.0,272.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4243,OO,20304,OO,N607SK,4243,14794,1479405,34794,"St. George, UT",UT,49,Utah,87,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,0.0,-1.0,0900-0959,9.0,902.0,947.0,29.0,1015,1.0,0.0,0.0,1000-1059,2,0.0
2021-03-25,SkyWest Airlines Inc.,SLC,GTF,False,False,950,943.0,0.0,-7.0,1124.0,0.0,73.0,104.0,101.0,463.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4248,OO,20304,OO,N923EV,4248,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,12003,1200305,31895,"Great Falls, MT",MT,30,Montana,84,0.0,-1.0,0900-0959,25.0,1008.0,1121.0,3.0,1134,-10.0,0.0,-1.0,1100-1159,2,0.0
2021-03-25,SkyWest Airlines Inc.,MSP,HIB,False,False,2134,2131.0,0.0,-3.0,2212.0,0.0,30.0,59.0,41.0,174.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4257,OO,20304,OO,N922EV,4257,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,12129,1212903,32129,"Hibbing, MN",MN,27,Minnesota,63,0.0,-1.0,2100-2159,8.0,2139.0,2209.0,3.0,2233,-21.0,0.0,-2.0,2200-2259,1,0.0
2021-03-25,SkyWest Airlines Inc.,MQT,MSP,False,False,1637,1627.0,0.0,-10.0,1647.0,0.0,60.0,95.0,80.0,300.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4258,OO,20304,OO,N917EV,4258,13459,1345903,33459,"Marquette, MI",MI,26,Michigan,43,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,0.0,-1.0,1600-1659,15.0,1642.0,1642.0,5.0,1712,-25.0,0.0,-2.0,1700-1759,2,0.0
2021-03-25,SkyWest Airlines Inc.,RHI,MSP,False,False,1555,1547.0,0.0,-8.0,1638.0,0.0,39.0,71.0,51.0,190.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4267,OO,20304,OO,N922EV,4267,14520,1452002,34520,"Rhinelander, WI",WI,55,Wisconsin,45,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,0.0,-1.0,1500-1559,7.0,1554.0,1633.0,5.0,1706,-28.0,0.0,-2.0,1700-1759,1,0.0
2021-03-25,SkyWest Airlines Inc.,LSE,MSP,False,False,1757,1753.0,0.0,-4.0,1857.0,0.0,33.0,61.0,64.0,119.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4271,OO,20304,OO,N931EV,4271,13076,1307605,33076,"La Crosse, WI",WI,55,Wisconsin,45,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,0.0,-1.0,1700-1759,18.0,1811.0,1844.0,13.0,1858,-1.0,0.0,-1.0,1800-1859,1,0.0
2021-03-25,SkyWest Airlines Inc.,DTW,LSE,False,False,1600,1558.0,0.0,-2.0,1619.0,0.0,67.0,101.0,81.0,416.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4295,OO,20304,OO,N931EV,4295,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,13076,1307605,33076,"La Crosse, WI",WI,55,Wisconsin,45,0.0,-1.0,1600-1659,10.0,1608.0,1615.0,4.0,1641,-22.0,0.0,-2.0,1600-1659,2,0.0
2021-03-25,SkyWest Airlines Inc.,SLC,PIH,False,False,2250,2245.0,0.0,-5.0,2329.0,0.0,33.0,53.0,44.0,150.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4306,OO,20304,OO,N919EV,4306,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,14113,1411302,34113,"Pocatello, ID",ID,16,Idaho,83,0.0,-1.0,2200-2259,9.0,2254.0,2327.0,2.0,2343,-14.0,0.0,-1.0,2300-2359,1,0.0
2021-03-25,SkyWest Airlines Inc.,FWA,DTW,False,False,645,640.0,0.0,-5.0,730.0,0.0,28.0,71.0,50.0,128.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4315,OO,20304,OO,N931EV,4315,11823,1182304,31823,"Fort Wayne, IN",IN,18,Indiana,42,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,0600-0659,8.0,648.0,716.0,14.0,756,-26.0,0.0,-2.0,0700-0759,1,0.0
2021-03-25,SkyWest Airlines Inc.,SLC,SGU,False,False,2245,2245.0,0.0,0.0,38.0,43.0,43.0,70.0,113.0,272.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4316,OO,20304,OO,N607SK,4316,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,14794,1479405,34794,"St. George, UT",UT,49,Utah,87,0.0,0.0,2200-2259,69.0,2354.0,37.0,1.0,2355,43.0,1.0,2.0,2300-2359,2,0.0
2021-03-25,SkyWest Airlines Inc.,TUS,LAX,False,False,804,758.0,0.0,-6.0,929.0,0.0,75.0,116.0,91.0,451.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4440,OO,20304,OO,N303SY,4440,15376,1537604,30436,"Tucson, AZ",AZ,4,Arizona,81,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,0800-0859,10.0,808.0,923.0,6.0,1000,-31.0,0.0,-2.0,1000-1059,2,0.0
2021-03-25,SkyWest Airlines Inc.,MFR,SEA,False,False,1141,1139.0,0.0,-2.0,1257.0,0.0,67.0,96.0,78.0,352.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4441,OO,20304,OO,N304SY,4441,13264,1326403,33264,"Medford, OR",OR,41,Oregon,92,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,-1.0,1100-1159,7.0,1146.0,1253.0,4.0,1317,-20.0,0.0,-2.0,1300-1359,2,0.0
2021-03-25,SkyWest Airlines Inc.,SEA,MFR,False,False,920,915.0,0.0,-5.0,1030.0,0.0,58.0,91.0,75.0,352.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4441,OO,20304,OO,N304SY,4441,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,13264,1326403,33264,"Medford, OR",OR,41,Oregon,92,0.0,-1.0,0900-0959,13.0,928.0,1026.0,4.0,1051,-21.0,0.0,-2.0,1000-1059,2,0.0
2021-03-25,SkyWest Airlines Inc.,SEA,RDM,False,False,2130,2124.0,0.0,-6.0,2220.0,0.0,38.0,69.0,56.0,228.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4444,OO,20304,OO,N298SY,4444,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,14489,1448902,34489,"Bend/Redmond, OR",OR,41,Oregon,92,0.0,-1.0,2100-2159,15.0,2139.0,2217.0,3.0,2239,-19.0,0.0,-2.0,2200-2259,1,0.0
2021-03-25,SkyWest Airlines Inc.,FAT,SLC,False,False,1730,1725.0,0.0,-5.0,2012.0,0.0,84.0,103.0,107.0,501.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4452,OO,20304,OO,N242SY,4452,11638,1163807,31638,"Fresno, CA",CA,6,California,91,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,0.0,-1.0,1700-1759,17.0,1742.0,2006.0,6.0,2013,-1.0,0.0,-1.0,2000-2059,3,0.0
2021-03-25,SkyWest Airlines Inc.,SLC,FAT,False,False,1545,1545.0,0.0,0.0,1631.0,0.0,77.0,114.0,106.0,501.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4452,OO,20304,OO,N242SY,4452,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,11638,1163807,31638,"Fresno, CA",CA,6,California,91,0.0,0.0,1500-1559,24.0,1609.0,1626.0,5.0,1639,-8.0,0.0,-1.0,1600-1659,3,0.0
2021-03-25,SkyWest Airlines Inc.,PHX,LAX,False,False,1055,1055.0,0.0,0.0,1217.0,0.0,65.0,98.0,82.0,370.0,2021,1,3,25,4,DL,DL_CODESHARE,19790,DL,4515,OO,20304,OO,N301SY,4515,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,0.0,1000-1059,11.0,1106.0,1211.0,6.0,1233,-16.0,0.0,-2.0,1200-1259,2,0.0
2021-03-27,SkyWest Airlines Inc.,LAX,RNO,False,False,935,926.0,0.0,-9.0,1053.0,0.0,69.0,91.0,87.0,391.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3500,OO,20304,OO,N269SY,3500,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14570,1457002,34570,"Reno, NV",NV,32,Nevada,85,0.0,-1.0,0900-0959,14.0,940.0,1049.0,4.0,1106,-13.0,0.0,-1.0,1100-1159,2,0.0
2021-03-27,SkyWest Airlines Inc.,RNO,LAX,False,False,1157,1147.0,0.0,-10.0,1304.0,0.0,64.0,98.0,77.0,391.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3501,OO,20304,OO,N269SY,3501,14570,1457002,34570,"Reno, NV",NV,32,Nevada,85,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,1100-1159,8.0,1155.0,1259.0,5.0,1335,-31.0,0.0,-2.0,1300-1359,2,0.0
2021-03-27,SkyWest Airlines Inc.,BOI,SEA,False,False,800,755.0,0.0,-5.0,829.0,0.0,75.0,106.0,94.0,399.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3503,OO,20304,OO,N282SY,3503,10713,1071302,30713,"Boise, ID",ID,16,Idaho,83,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,-1.0,0800-0859,14.0,809.0,824.0,5.0,846,-17.0,0.0,-2.0,0800-0859,2,0.0
2021-03-27,SkyWest Airlines Inc.,DFW,MSP,False,False,905,902.0,0.0,-3.0,1117.0,0.0,116.0,152.0,135.0,852.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3504,OO,20304,OO,N294SY,3504,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,0.0,-1.0,0900-0959,13.0,915.0,1111.0,6.0,1137,-20.0,0.0,-2.0,1100-1159,4,0.0
2021-03-27,SkyWest Airlines Inc.,ONT,SLC,False,False,1705,1654.0,0.0,-11.0,1945.0,0.0,93.0,105.0,111.0,558.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3506,OO,20304,OO,N257SY,3506,13891,1389101,32575,"Ontario, CA",CA,6,California,91,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,0.0,-1.0,1700-1759,14.0,1708.0,1941.0,4.0,1950,-5.0,0.0,-1.0,1900-1959,3,0.0
2021-03-27,SkyWest Airlines Inc.,ONT,SEA,False,False,740,735.0,0.0,-5.0,1028.0,0.0,153.0,168.0,173.0,956.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3507,OO,20304,OO,N273SY,3507,13891,1389101,32575,"Ontario, CA",CA,6,California,91,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,-1.0,0700-0759,10.0,745.0,1018.0,10.0,1028,0.0,0.0,0.0,1000-1059,4,0.0
2021-03-27,SkyWest Airlines Inc.,SNA,SEA,False,False,1133,1119.0,0.0,-14.0,1408.0,0.0,150.0,173.0,169.0,978.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3509,OO,20304,OO,N242SY,3509,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,-1.0,1100-1159,13.0,1132.0,1402.0,6.0,1426,-18.0,0.0,-2.0,1400-1459,4,0.0
2021-03-27,SkyWest Airlines Inc.,SLC,MCI,False,False,1400,1355.0,0.0,-5.0,1717.0,0.0,123.0,137.0,142.0,920.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3511,OO,20304,OO,N297SY,3511,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,0.0,-1.0,1400-1459,14.0,1409.0,1712.0,5.0,1717,0.0,0.0,0.0,1700-1759,4,0.0
2021-03-27,SkyWest Airlines Inc.,RDM,SLC,False,False,1300,1250.0,0.0,-10.0,1527.0,0.0,74.0,105.0,97.0,525.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3512,OO,20304,OO,N254SY,3512,14489,1448902,34489,"Bend/Redmond, OR",OR,41,Oregon,92,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,0.0,-1.0,1300-1359,8.0,1258.0,1512.0,15.0,1545,-18.0,0.0,-2.0,1500-1559,3,0.0
2021-03-27,SkyWest Airlines Inc.,SLC,RDM,False,False,1119,1114.0,0.0,-5.0,1205.0,0.0,82.0,111.0,111.0,525.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3512,OO,20304,OO,N254SY,3512,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,14489,1448902,34489,"Bend/Redmond, OR",OR,41,Oregon,92,0.0,-1.0,1100-1159,18.0,1132.0,1154.0,11.0,1210,-5.0,0.0,-1.0,1200-1259,3,0.0
2021-03-27,SkyWest Airlines Inc.,DEN,SEA,False,False,1415,1409.0,0.0,-6.0,1602.0,0.0,154.0,187.0,173.0,1024.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3513,OO,20304,OO,N283SY,3513,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,-1.0,1400-1459,14.0,1423.0,1557.0,5.0,1622,-20.0,0.0,-2.0,1600-1659,5,0.0
2021-03-27,SkyWest Airlines Inc.,ABQ,SLC,False,False,825,822.0,0.0,-3.0,1011.0,0.0,82.0,109.0,109.0,493.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3514,OO,20304,OO,N241SY,3514,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,0.0,-1.0,0800-0859,17.0,839.0,1001.0,10.0,1014,-3.0,0.0,-1.0,1000-1059,2,0.0
2021-03-27,SkyWest Airlines Inc.,GEG,SEA,False,False,530,525.0,0.0,-5.0,629.0,0.0,43.0,82.0,64.0,224.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3515,OO,20304,OO,N278SY,3515,11884,1188402,31884,"Spokane, WA",WA,53,Washington,93,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,-1.0,0001-0559,10.0,535.0,618.0,11.0,652,-23.0,0.0,-2.0,0600-0659,1,0.0
2021-03-27,SkyWest Airlines Inc.,SEA,PDX,False,False,1530,1530.0,0.0,0.0,1611.0,0.0,28.0,60.0,41.0,129.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3516,OO,20304,OO,N273SY,3516,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,0.0,0.0,1500-1559,11.0,1541.0,1609.0,2.0,1630,-19.0,0.0,-2.0,1600-1659,1,0.0
2021-03-27,SkyWest Airlines Inc.,MCI,SLC,False,False,1834,1828.0,0.0,-6.0,2009.0,0.0,150.0,169.0,161.0,920.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3518,OO,20304,OO,N297SY,3518,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,0.0,-1.0,1800-1859,7.0,1835.0,2005.0,4.0,2023,-14.0,0.0,-1.0,2000-2059,4,0.0
2021-03-27,SkyWest Airlines Inc.,LAX,PHX,False,False,835,829.0,0.0,-6.0,946.0,0.0,62.0,90.0,77.0,370.0,2021,1,3,27,6,DL,DL_CODESHARE,19790,DL,3522,OO,20304,OO,N279SY,3522,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,-1.0,0800-0859,11.0,840.0,942.0,4.0,1005,-19.0,0.0,-2.0,1000-1059,2,0.0
